date,year,quarter,clean_sector,raw_variable,source_file,value
2023-12-31,2023,4,Cross-Border / Trade Partner,  America,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",125336.8
2023-12-31,2023,4,Cross-Border / Trade Partner,  Americas,International Visitor Arrivals By Place Of Residence.csv,224537.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  Europe,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",91327.5
2023-12-31,2023,4,Cross-Border / Trade Partner,  Europe,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",73439.6
2023-12-31,2023,4,Cross-Border / Trade Partner,  Europe,International Visitor Arrivals By Place Of Residence.csv,412346.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  European Union (EU-27),"Exports Of Services By Industry And Major Trading Partner, Annual.csv",52990.1
2023-12-31,2023,4,Cross-Border / Trade Partner,  European Union (EU-27),"Imports Of Services By Industry And Major Trading Partner, Annual.csv",41415.1
2023-12-31,2023,4,Cross-Border / Trade Partner,  Greater China,International Visitor Arrivals By Place Of Residence.csv,504968.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  North Asia,International Visitor Arrivals By Place Of Residence.csv,239417.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  Oceania,"Exports Of Services By Industry And Major Trading Partner, Annual.csv",24117.6
2023-12-31,2023,4,Cross-Border / Trade Partner,  Oceania,"Imports Of Services By Industry And Major Trading Partner, Annual.csv",18388.100000000002
2023-12-31,2023,4,Cross-Border / Trade Partner,  Oceania,International Visitor Arrivals By Place Of Residence.csv,334443.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  South Asia,International Visitor Arrivals By Place Of Residence.csv,339593.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,1348660.0
2023-12-31,2023,4,Cross-Border / Trade Partner,  West Asia,International Visitor Arrivals By Place Of Residence.csv,34807.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Africa,"Exports Of Services By Major Trading Partner, Annual.csv",6542.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Africa,"Imports Of Services By Major Trading Partner, Annual.csv",8386.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Australia,"Exports Of Services By Major Trading Partner, Annual.csv",40695.5
2023-12-31,2023,4,Cross-Border / Trade Partner,Australia,"Imports Of Services By Major Trading Partner, Annual.csv",9069.5
2023-12-31,2023,4,Cross-Border / Trade Partner,Bangladesh,"Exports Of Services By Major Trading Partner, Annual.csv",985.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Bangladesh,"Imports Of Services By Major Trading Partner, Annual.csv",468.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Belgium,"Exports Of Services By Major Trading Partner, Annual.csv",1152.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Belgium,"Imports Of Services By Major Trading Partner, Annual.csv",1189.3
2023-12-31,2023,4,Cross-Border / Trade Partner,Bermuda,"Exports Of Services By Major Trading Partner, Annual.csv",1895.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Bermuda,"Imports Of Services By Major Trading Partner, Annual.csv",1567.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Brazil,"Exports Of Services By Major Trading Partner, Annual.csv",3901.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Brazil,"Imports Of Services By Major Trading Partner, Annual.csv",2511.8
2023-12-31,2023,4,Cross-Border / Trade Partner,British Virgin Islands,"Exports Of Services By Major Trading Partner, Annual.csv",1558.7
2023-12-31,2023,4,Cross-Border / Trade Partner,British Virgin Islands,"Imports Of Services By Major Trading Partner, Annual.csv",737.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Brunei Darussalam,"Exports Of Services By Major Trading Partner, Annual.csv",960.1
2023-12-31,2023,4,Cross-Border / Trade Partner,Brunei Darussalam,"Imports Of Services By Major Trading Partner, Annual.csv",196.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Cambodia,"Exports Of Services By Major Trading Partner, Annual.csv",475.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Cambodia,"Imports Of Services By Major Trading Partner, Annual.csv",121.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Canada,"Exports Of Services By Major Trading Partner, Annual.csv",4364.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Canada,"Imports Of Services By Major Trading Partner, Annual.csv",2951.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Cayman Islands,"Exports Of Services By Major Trading Partner, Annual.csv",3702.3
2023-12-31,2023,4,Cross-Border / Trade Partner,Cayman Islands,"Imports Of Services By Major Trading Partner, Annual.csv",777.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Chile,"Exports Of Services By Major Trading Partner, Annual.csv",934.1
2023-12-31,2023,4,Cross-Border / Trade Partner,Chile,"Imports Of Services By Major Trading Partner, Annual.csv",552.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Cyprus,"Exports Of Services By Major Trading Partner, Annual.csv",357.5
2023-12-31,2023,4,Cross-Border / Trade Partner,Cyprus,"Imports Of Services By Major Trading Partner, Annual.csv",1328.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Denmark,"Exports Of Services By Major Trading Partner, Annual.csv",3580.5
2023-12-31,2023,4,Cross-Border / Trade Partner,Denmark,"Imports Of Services By Major Trading Partner, Annual.csv",3693.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Egypt,"Exports Of Services By Major Trading Partner, Annual.csv",739.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Egypt,"Imports Of Services By Major Trading Partner, Annual.csv",563.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Europe,"Exports Of Services By Major Trading Partner, Annual.csv",113300.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Europe,"Imports Of Services By Major Trading Partner, Annual.csv",73439.6
2023-12-31,2023,4,Cross-Border / Trade Partner,European Union (EU-27),"Exports Of Services By Major Trading Partner, Annual.csv",73488.5
2023-12-31,2023,4,Cross-Border / Trade Partner,European Union (EU-27),"Imports Of Services By Major Trading Partner, Annual.csv",42236.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Finland,"Exports Of Services By Major Trading Partner, Annual.csv",420.3
2023-12-31,2023,4,Cross-Border / Trade Partner,Finland,"Imports Of Services By Major Trading Partner, Annual.csv",623.9
2023-12-31,2023,4,Cross-Border / Trade Partner,France,"Exports Of Services By Major Trading Partner, Annual.csv",4057.0
2023-12-31,2023,4,Cross-Border / Trade Partner,France,"Imports Of Services By Major Trading Partner, Annual.csv",4775.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Germany,"Exports Of Services By Major Trading Partner, Annual.csv",6122.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Germany,"Imports Of Services By Major Trading Partner, Annual.csv",6549.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Greece,"Exports Of Services By Major Trading Partner, Annual.csv",384.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Greece,"Imports Of Services By Major Trading Partner, Annual.csv",1118.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Hong Kong,"Exports Of Services By Major Trading Partner, Annual.csv",21686.1
2023-12-31,2023,4,Cross-Border / Trade Partner,Hong Kong,"Imports Of Services By Major Trading Partner, Annual.csv",20255.7
2023-12-31,2023,4,Cross-Border / Trade Partner,India,"Exports Of Services By Major Trading Partner, Annual.csv",9909.4
2023-12-31,2023,4,Cross-Border / Trade Partner,India,"Imports Of Services By Major Trading Partner, Annual.csv",13532.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Indonesia,"Exports Of Services By Major Trading Partner, Annual.csv",8542.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Indonesia,"Imports Of Services By Major Trading Partner, Annual.csv",3517.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Ireland,"Exports Of Services By Major Trading Partner, Annual.csv",34161.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Ireland,"Imports Of Services By Major Trading Partner, Annual.csv",5789.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Israel,"Exports Of Services By Major Trading Partner, Annual.csv",819.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Israel,"Imports Of Services By Major Trading Partner, Annual.csv",707.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Italy,"Exports Of Services By Major Trading Partner, Annual.csv",764.3
2023-12-31,2023,4,Cross-Border / Trade Partner,Italy,"Imports Of Services By Major Trading Partner, Annual.csv",1407.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Japan,"Exports Of Services By Major Trading Partner, Annual.csv",43227.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Japan,"Imports Of Services By Major Trading Partner, Annual.csv",18922.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Kuwait,"Exports Of Services By Major Trading Partner, Annual.csv",339.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Kuwait,"Imports Of Services By Major Trading Partner, Annual.csv",93.1
2023-12-31,2023,4,Cross-Border / Trade Partner,Liberia,"Exports Of Services By Major Trading Partner, Annual.csv",350.3
2023-12-31,2023,4,Cross-Border / Trade Partner,Liberia,"Imports Of Services By Major Trading Partner, Annual.csv",5108.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Luxembourg,"Exports Of Services By Major Trading Partner, Annual.csv",11986.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Luxembourg,"Imports Of Services By Major Trading Partner, Annual.csv",3666.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Mainland China,"Exports Of Services By Major Trading Partner, Annual.csv",29170.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Mainland China,"Imports Of Services By Major Trading Partner, Annual.csv",35742.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Malaysia,"Exports Of Services By Major Trading Partner, Annual.csv",9843.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Malaysia,"Imports Of Services By Major Trading Partner, Annual.csv",6508.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Marshall Islands,"Exports Of Services By Major Trading Partner, Annual.csv",1183.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Marshall Islands,"Imports Of Services By Major Trading Partner, Annual.csv",7855.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Mauritius,"Exports Of Services By Major Trading Partner, Annual.csv",443.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Mauritius,"Imports Of Services By Major Trading Partner, Annual.csv",194.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Mexico,"Exports Of Services By Major Trading Partner, Annual.csv",2686.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Mexico,"Imports Of Services By Major Trading Partner, Annual.csv",1427.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Myanmar,"Exports Of Services By Major Trading Partner, Annual.csv",580.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Myanmar,"Imports Of Services By Major Trading Partner, Annual.csv",153.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Netherlands,"Exports Of Services By Major Trading Partner, Annual.csv",5645.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Netherlands,"Imports Of Services By Major Trading Partner, Annual.csv",6629.9
2023-12-31,2023,4,Cross-Border / Trade Partner,New Zealand,"Exports Of Services By Major Trading Partner, Annual.csv",4413.0
2023-12-31,2023,4,Cross-Border / Trade Partner,New Zealand,"Imports Of Services By Major Trading Partner, Annual.csv",910.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Nigeria,"Exports Of Services By Major Trading Partner, Annual.csv",821.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Nigeria,"Imports Of Services By Major Trading Partner, Annual.csv",452.1
2023-12-31,2023,4,Cross-Border / Trade Partner,North America,"Exports Of Services By Major Trading Partner, Annual.csv",55487.9
2023-12-31,2023,4,Cross-Border / Trade Partner,North America,"Imports Of Services By Major Trading Partner, Annual.csv",110977.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Norway,"Exports Of Services By Major Trading Partner, Annual.csv",1573.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Norway,"Imports Of Services By Major Trading Partner, Annual.csv",2154.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Oceania,"Exports Of Services By Major Trading Partner, Annual.csv",47784.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Oceania,"Imports Of Services By Major Trading Partner, Annual.csv",18388.1
2023-12-31,2023,4,Cross-Border / Trade Partner,Pakistan,"Exports Of Services By Major Trading Partner, Annual.csv",455.9
2023-12-31,2023,4,Cross-Border / Trade Partner,Pakistan,"Imports Of Services By Major Trading Partner, Annual.csv",209.5
2023-12-31,2023,4,Cross-Border / Trade Partner,Panama,"Exports Of Services By Major Trading Partner, Annual.csv",481.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Panama,"Imports Of Services By Major Trading Partner, Annual.csv",2857.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Papua New Guinea,"Exports Of Services By Major Trading Partner, Annual.csv",658.1
2023-12-31,2023,4,Cross-Border / Trade Partner,Papua New Guinea,"Imports Of Services By Major Trading Partner, Annual.csv",204.3
2023-12-31,2023,4,Cross-Border / Trade Partner,Peru,"Exports Of Services By Major Trading Partner, Annual.csv",324.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Peru,"Imports Of Services By Major Trading Partner, Annual.csv",371.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Philippines,"Exports Of Services By Major Trading Partner, Annual.csv",4988.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Philippines,"Imports Of Services By Major Trading Partner, Annual.csv",2679.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Portugal,"Exports Of Services By Major Trading Partner, Annual.csv",495.2
2023-12-31,2023,4,Cross-Border / Trade Partner,Portugal,"Imports Of Services By Major Trading Partner, Annual.csv",180.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Qatar,"Exports Of Services By Major Trading Partner, Annual.csv",797.6
2023-12-31,2023,4,Cross-Border / Trade Partner,Qatar,"Imports Of Services By Major Trading Partner, Annual.csv",468.4
2023-12-31,2023,4,Cross-Border / Trade Partner,Republic Of Korea,"Exports Of Services By Major Trading Partner, Annual.csv",7386.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Republic Of Korea,"Imports Of Services By Major Trading Partner, Annual.csv",8106.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Russian Federation,"Exports Of Services By Major Trading Partner, Annual.csv",296.0
2023-12-31,2023,4,Cross-Border / Trade Partner,Russian Federation,"Imports Of Services By Major Trading Partner, Annual.csv",906.8
2023-12-31,2023,4,Cross-Border / Trade Partner,Saudi Arabia,"Exports Of Services By Major Trading Partner, Annual.csv",2104.7
2023-12-31,2023,4,Cross-Border / Trade Partner,Saudi Arabia,"Imports Of Services By Major Trading Partner, Annual.csv",681.6
2023-12-31,2023,4,Cross-Border / Trade Partner,South Africa,"Exports Of Services By Major Trading Partner, Annual.csv",1299.6
2023-12-31,2023,4,Cross-Border / Trade Partner,South Africa,"Imports Of Services By Major Trading Partner, Annual.csv",461.2
2023-12-31,2023,4,Cross-Border / Trade Partner,South And Central America And The Caribbean,"Exports Of Services By Major Trading Partner, Annual.csv",18394.1
2023-12-31,2023,4,Cross-Border / Trade Partner,South And Central America And The Caribbean,"Imports Of Services By Major Trading Partner, Annual.csv",14360.0
